text,class
من حنق على غير أمه سلي,idiom
من خارج الله الله ومن داخل يعلم الله,idiom
من خلى روحه سبوس العبت فيه الدجاج,idiom
من خيرهم ما خيروني ومن شرهم ما كفونا,idiom
من دخل بلا عزيمة طلع بلا حشيمة,idiom
من دق باب الناس دقو بابه,idiom
من راقب الناس مات هما,idiom
من ساير الجيد يغنم,idiom
من سبق لبق,idiom
من شاف بلاوي الناس هانت بلوته,idiom
من شب على شئ شاب عليه,idiom
من شبر بيوت الناس ذرعوا بيته,idiom
من صاده عشى عياله,idiom
من صان شعير الناس صانوا بره,idiom
من طلب الجن ركضوه,idiom
من طلب الجن ركضوه,idiom
"من طول الغيبات ، كثر من الغنايم",idiom
من عاد امه لا تهمه,idiom
"من عاش بالحيلة ، مات بالفقر",idiom
من عافنا عفناه لو كان غالى,idiom
من غربل الناس نخلوه,idiom
من فصاحة لسانها صارت خاطبة لإخوانها,idiom
من قابص الناس يقبص ولا قبص لا يقول آح,idiom
من قال حقي غلب,idiom
من قال حقي فلج ومن قال بيتي خرج,idiom
من قل تدبيري بري اكل شعيري,idiom
"من قلت رجاله، صلى",idiom
من كاير الكير كير ولا لطع من غبارة,idiom
من كبر اللقمة غص,idiom
من كثر هداره قل من مقداره,idiom
من كثر هدره قل قدره,idiom
من كثروا خطابها بارت,idiom
من له مهره ما مل خزاها,idiom
من ما نفع امه ما نفع خالته,idiom
من يأكل وما يحسب يفقر وما يدري,idiom
من يخشى البلل لا يصطاد السمك,idiom
من يريد العسل يصبر على قبصت النوب,idiom
من يصتبح بكذبة ما تعشى بها,idiom
منة الله ولا منتك,idiom
مو كل مدلقم جوز,idiom
مو كل من صف الصواني صار حلواني,idiom
نام مظلوم و لا تنام ظالم,idiom
نام نومة أهل الكهف,idiom
نسينا ماكلينا والشحوم اللي كانت علينا ,idiom
نهاية المحنش للحنش,idiom
هذا رزق اليوم و رزق باكر على الله,idiom
هذه عصيدك وأنت متنه,idiom
هي النفس ما حملتها تتحمل وللدهر أيام تجور وتعدل,idiom
و جل من لا يخطئ ,idiom
"واحد تعرفه ، و لا واحد تتخبط فيه",idiom
والبحر غدار ز? ما ب?د?نا بياخد منا ,idiom
والحب عاوز كلفة علشان تدوم الألفة ,idiom
والدنيا تضرب تقلب ,idiom
والدنيا حبة فوق وحبة تحت ,idiom
واللي نبيه عيا البخت لا يجيبه,idiom
وإذا كانت النفوس كبارا تعبت في مرادها الأجسام,idiom
وإذا كانت النفوس كبارا تعبت في مرادها الأجسام,idiom
وأبن الفار يطلع حفار ,idiom
وثوبها زري يرطخ,idiom
وجاب عاليها واطيها ,idiom
وجه المقفي شديد,idiom
وجينا كمرنا بالفقوس,idiom
وخد الجميل واقعد في ضله ,idiom
وخد العاطل مع الباطل ,idiom
وخد بالأسباب وتوكل على الله ,idiom
وخد بنت السبع ولو بارت ودر مع الدرب ولو دارت وفوت بنت الأنذال ولو زينها غاطي جبينها ,idiom
وخد د?له في اسنانه وقال  يا فكيك ,idiom
وخد من التل يختل ,idiom
وش عرف الحمار بأكل الكنار,idiom
ولا خير في حسن الجسوم وطولها إذا لم يزن طول الجسوم عقول,idiom
وما أصل الهم والشقاء في الإنسان إلا أن كل إنسان يتمنى لنفسه أن يشذ من قاعدة ما,idiom
وما سعيده لبيت ردم ما زد بقي ردمي,idiom
وين أذونك يا حبشي,idiom
وين ذانك يا جحا,idiom
وين رايحه يا طنازه,idiom
يا حافر حفرة السوء لا تعمقها تقع فيها,idiom
يا حافر حفيرت السوء لا تعمقها تقع فيها,idiom
"يا خيبتك يا بنت الويل، صوتك يلعلع صبح وليل",idiom
يا غريب كن أديب,idiom
"يا فرعون ايش فرعنك، قال مالقيت حد يردني",idiom
يا كاسب بغير بلدك لا لك ولا لولدك,idiom
يا لله عسى ما تكره النفس خيره,idiom
يا مآمنة للرجال يا مآمنة للمية في الغربال,idiom
يا محلى الجمعه لو على فانوس وشمعة,idiom
"يا مربى بغير ولدك ، يا ساقي بغير زرعك",idiom
يا مربيه ربي وانا اعرف اهلي,idiom
يا معبر بعد سيل يا فسيل يأبن الفسيل,idiom
يا معزية بعد شهرين يا مجددة كل الأحزان,idiom
يا من شراله من حلاله عله,idiom
ياكل هفيف ويشرب كريف,idiom
يالي خليت الغالي وتبعت الرخيص يغلى عليك الغالي وتبقى رخيص,idiom
يامدلل أبشر بالشقا,idiom
يامن شراله من حلالة علة,idiom
يامن شراله من حلاله عله ,idiom
يبول في منياس,idiom
يتكحول في ارجله,idiom
يد واحدة لا تحمل بطيختين,idiom
يد واحدة لا تصفق وحدها,idiom
يدي في فمه واصبعه في عيني,idiom
يرى بأول رأيه آخر الأمور,idiom
يستأهل البرد من ضيع دفاه,idiom
يعبي الماء في السله,idiom
يموت الزمار واصباعه بيلعب,idiom
يوم بغى ربك يقرد النملة,idiom
الشركة المتحدة للتأمين توقع اتفاقية مع الجامعة الالمانية الأردنية,leg
موعد إعلان اسماء الحجاج الأردنيين المقبولين,leg
الجمارك تسهل إجراءات استقبال الحجاج,leg
أكثر من مليوني حاج يتجمعون في عرفات الآن,leg
الحجز على أموال وممتلكات 700 أسرة في الطفيلة,leg
ماذا قال رئيس الوزراء الكويتي عن الأردن؟,leg
توقيف خمسة أشخاص بالجويدة من سلطة العقبة,leg
العثور على الغواصة الأرجنتينية المفقودة,leg
مستقبل مخلفات المصانع الشوارع..والأمانة تخلي مسؤوليتها,leg
السعودية تستقبل المعتمرين القطريين بمطار جدة,leg
الحكومة توجه الصناديق الحكومية لتأجيل أقساط المواطنين في رمضان,leg
بعد تفريغ باب الرحمة: مستوطنون يقتحمون الأقصى,leg
سيدة تريد صنع حقيبة يد من جلد ساقها المبتورة.. صورة,leg
الفحيص: اجتماع تضامني مع المتضررين من صناعة الإسمنت,leg
العثور على الطفلين المفقودين في الرصيفة,leg
آخر موعد لتسليم تصاريح الحج 2019,leg
نحو 120 شاحنة فقط تدخل إلى ساحة التبادل مع العراق يوميا,leg
حلول تضيف حجماً وكثافةً إلى شعرك,leg
تسريب أسعار أجهزة غالاكسي إس 10 بالخطأ,leg
رهف القنون: الآن عرفت أننا في شهر رمضان!,leg
العفو العام بين يدي النواب,leg
بالفيديو أول تصريح لوالدة الشهيد عمر أبو ليلى.. تفاصيل مؤثرة,leg
العثور على أقدم لون بالتاريخ وسط الصحراء الكبرى,leg
الطفل الذئب ما قصته؟.. صور,leg
إرادة ملكية بنظام الحج,leg
المعشر: تعهدات مؤتمر مكة دليلاً واضحاً على صلابة ومتانة العلاقات الأردنية بالدول الشقيقة,leg
مستوطنون يقتحمون المسجد الأقصى,leg
شغب في عجلون.. صور,leg
الملك: من غير المسموح اغتيال الشخصية والفتنة خط أحمر (فيديو),leg
تعليق دوام مدارس محافظة عجلون ليوم غد الاحد,leg
مسجد قديم كتب القرآن كله على جدرانه..فيديو,leg
بعد 24 سنة هكذا كافأ شاب أردني والدته,leg
الخمار بين التدين و التخفي,leg
الخط الحديدي الحجازي مطلع أيلول,leg
بشرى سارة للحجاج الاردنيين,leg
الحمود يودع بعثة مديرية الأمن العام المتوجهة للحج,leg
أنا مع الوطن,leg
إعدام عشرات الأشخاص بسبب معركة,leg
مشاهد تفوق الخيال لتجمد بحيرة ميتشغن.. فيديو,leg
وزير الاوقاف يوعز لاتخاذ الإجراءات القانونية بحق شركات العمرة,leg
الحج عايش البواعنة في ذمة الله,leg
تحضير مهرجان للعراة في بجاية ( شمال شرقي الجزائر ),leg
صفقة تسريب أرض قرب السفارة الأميركية بالقدس.. وثيقة,leg
وزير الاوقاف :-  1945 دينار  كلفة الحاج الاردني شاملة  جميع الخدمات   بما فيها ا الهدي والطعام والشراب.,leg
العناية الإلهية تحول دون غرق شخص علق بسيل الزرقاء - صور وفيديو,leg
أحلام تعلن عن حفلها الجديد بالسعودية ..التفاصيل,leg
قافلة للحجاج تنطلق في 11 آب,leg
الأمانة تواصل أعمال المرحلة الثالثة لحدائق الملك عبدالله الثاني,leg
تمديد موعد استقبال بعثة حج,leg
طائرة ركاب صينية روسية لمنافسة عملاقي الطيران,leg
بلوغ أول محجبة نهائيات مسابقة ملكة جمال بريطانيا,leg
زخات شهب للأغنياء فقط,leg
عطية يتحدث عن أخطار بالجملة لتنفيذ “خط غاز العدو”.. صور,leg
إتلاف ألبان مسرطنة بجرش,leg
قرعة الحج ???? الاردن,leg
حجاج المغرب يصومون يوم عيد الأضحى,leg
نقل موازنة 12 هيئة ومؤسّسة مستقلّة إلى الموازنة,leg
ليزر جديد لتدمير الخلايا السرطانية,leg
